latitude,longitude,population,cluster,centroid
39      ,-83      ,463       ,1      ,39;-85
38      ,-87      ,11509     ,1      ,39;-85
37      ,-84      ,3442      ,1      ,39;-85
40      ,-84      ,1097      ,1      ,39;-85
38      ,-83      ,4331      ,1      ,39;-85
39      ,-84      ,242       ,1      ,39;-85
38      ,-87      ,888       ,1      ,39;-85
39      ,-85      ,19191     ,1      ,39;-85
37      ,-87      ,425       ,1      ,39;-85
39      ,-84      ,8207      ,1      ,39;-85
39      ,-84      ,474       ,1      ,39;-85
38      ,-85      ,537       ,1      ,39;-85
38      ,-85      ,17472     ,1      ,39;-85
39      ,-87      ,534       ,1      ,39;-85
39      ,-86      ,1712      ,1      ,39;-85
39      ,-87      ,-999      ,1      ,39;-85
38      ,-85      ,70        ,1      ,39;-85
40      ,-83      ,1805      ,1      ,39;-85
40      ,-86      ,5106      ,1      ,39;-85
38      ,-86      ,13413     ,1      ,39;-85
38      ,-83      ,181       ,1      ,39;-85
40      ,-85      ,1333      ,1      ,39;-85
37      ,-85      ,-999      ,1      ,39;-85
39      ,-86      ,5472      ,1      ,39;-85
39      ,-84      ,5693      ,1      ,39;-85
38      ,-86      ,128       ,1      ,39;-85
40      ,-85      ,1229      ,1      ,39;-85
38      ,-86      ,238       ,1      ,39;-85
37      ,-85      ,2519      ,1      ,39;-85
38      ,-86      ,-999      ,1      ,39;-85
38      ,-86      ,2142      ,1      ,39;-85
39      ,-86      ,986       ,1      ,39;-85
39      ,-85      ,1218      ,1      ,39;-85
38      ,-85      ,381       ,1      ,39;-85
39      ,-85      ,1379      ,1      ,39;-85
39      ,-83      ,304       ,1      ,39;-85
39      ,-85      ,375       ,1      ,39;-85
38      ,-85      ,323       ,1      ,39;-85
38      ,-85      ,767       ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
38      ,-86      ,488       ,1      ,39;-85
39      ,-84      ,1009      ,1      ,39;-85
38      ,-85      ,403       ,1      ,39;-85
38      ,-86      ,-999      ,1      ,39;-85
39      ,-83      ,-999      ,1      ,39;-85
40      ,-84      ,2427      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
37      ,-87      ,-999      ,1      ,39;-85
38      ,-86      ,2157      ,1      ,39;-85
39      ,-87      ,293       ,1      ,39;-85
40      ,-82      ,653       ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
40      ,-83      ,233       ,1      ,39;-85
38      ,-84      ,8568      ,1      ,39;-85
39      ,-85      ,512       ,1      ,39;-85
37      ,-86      ,1181      ,1      ,39;-85
38      ,-84      ,100       ,1      ,39;-85
37      ,-83      ,-999      ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
38      ,-83      ,-999      ,1      ,39;-85
38      ,-83      ,2658      ,1      ,39;-85
40      ,-85      ,134       ,1      ,39;-85
40      ,-84      ,200       ,1      ,39;-85
39      ,-84      ,5338      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
39      ,-83      ,801       ,1      ,39;-85
37      ,-86      ,2643      ,1      ,39;-85
38      ,-87      ,2383      ,1      ,39;-85
39      ,-83      ,9904      ,1      ,39;-85
38      ,-86      ,50        ,1      ,39;-85
39      ,-85      ,1624      ,1      ,39;-85
39      ,-85      ,-999      ,1      ,39;-85
38      ,-86      ,-999      ,1      ,39;-85
38      ,-85      ,-999      ,1      ,39;-85
39      ,-84      ,2834      ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
39      ,-84      ,6307      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
39      ,-85      ,143       ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
38      ,-85      ,-999      ,1      ,39;-85
37      ,-87      ,-999      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
36      ,-85      ,-999      ,1      ,39;-85
39      ,-83      ,254       ,1      ,39;-85
38      ,-85      ,2498      ,1      ,39;-85
40      ,-83      ,1285      ,1      ,39;-85
39      ,-85      ,-999      ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
39      ,-83      ,60608     ,1      ,39;-85
37      ,-85      ,-999      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-85      ,177       ,1      ,39;-85
39      ,-84      ,557       ,1      ,39;-85
39      ,-84      ,2970      ,1      ,39;-85
38      ,-87      ,864       ,1      ,39;-85
38      ,-83      ,103       ,1      ,39;-85
38      ,-85      ,1905      ,1      ,39;-85
40      ,-84      ,25058     ,1      ,39;-85
39      ,-86      ,4013      ,1      ,39;-85
39      ,-86      ,81        ,1      ,39;-85
38      ,-85      ,4216      ,1      ,39;-85
38      ,-83      ,-999      ,1      ,39;-85
38      ,-84      ,5379      ,1      ,39;-85
39      ,-84      ,197       ,1      ,39;-85
40      ,-85      ,91        ,1      ,39;-85
39      ,-85      ,-999      ,1      ,39;-85
37      ,-85      ,-999      ,1      ,39;-85
38      ,-87      ,94        ,1      ,39;-85
39      ,-84      ,2129      ,1      ,39;-85
40      ,-85      ,2362      ,1      ,39;-85
39      ,-84      ,4378      ,1      ,39;-85
40      ,-83      ,212       ,1      ,39;-85
39      ,-84      ,4520      ,1      ,39;-85
38      ,-84      ,792       ,1      ,39;-85
40      ,-85      ,1805      ,1      ,39;-85
39      ,-86      ,198       ,1      ,39;-85
38      ,-85      ,1087      ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
38      ,-84      ,1022      ,1      ,39;-85
39      ,-87      ,397       ,1      ,39;-85
40      ,-84      ,20522     ,1      ,39;-85
39      ,-83      ,-999      ,1      ,39;-85
39      ,-83      ,-999      ,1      ,39;-85
38      ,-84      ,818       ,1      ,39;-85
38      ,-83      ,1638      ,1      ,39;-85
39      ,-84      ,857       ,1      ,39;-85
39      ,-84      ,130       ,1      ,39;-85
38      ,-86      ,286       ,1      ,39;-85
38      ,-85      ,1683      ,1      ,39;-85
37      ,-85      ,5539      ,1      ,39;-85
40      ,-84      ,1666      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
38      ,-86      ,828       ,1      ,39;-85
38      ,-86      ,574       ,1      ,39;-85
38      ,-85      ,566       ,1      ,39;-85
37      ,-86      ,385       ,1      ,39;-85
39      ,-84      ,5723      ,1      ,39;-85
39      ,-82      ,1744      ,1      ,39;-85
38      ,-83      ,154       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-86      ,1598      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-85      ,919       ,1      ,39;-85
37      ,-83      ,1506      ,1      ,39;-85
38      ,-87      ,106       ,1      ,39;-85
39      ,-84      ,3611      ,1      ,39;-85
38      ,-85      ,431       ,1      ,39;-85
37      ,-87      ,1365      ,1      ,39;-85
38      ,-87      ,-999      ,1      ,39;-85
38      ,-87      ,692       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-84      ,3635      ,1      ,39;-85
39      ,-86      ,407       ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
39      ,-83      ,478       ,1      ,39;-85
39      ,-82      ,-999      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
40      ,-85      ,112       ,1      ,39;-85
40      ,-85      ,399       ,1      ,39;-85
37      ,-85      ,-999      ,1      ,39;-85
39      ,-86      ,-999      ,1      ,39;-85
40      ,-85      ,2322      ,1      ,39;-85
38      ,-87      ,-999      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-85      ,-999      ,1      ,39;-85
39      ,-85      ,449       ,1      ,39;-85
40      ,-83      ,22094     ,1      ,39;-85
38      ,-84      ,2304      ,1      ,39;-85
38      ,-84      ,3815      ,1      ,39;-85
39      ,-86      ,46001     ,1      ,39;-85
38      ,-86      ,-999      ,1      ,39;-85
38      ,-84      ,138       ,1      ,39;-85
39      ,-87      ,4249      ,1      ,39;-85
37      ,-86      ,875       ,1      ,39;-85
39      ,-83      ,-999      ,1      ,39;-85
39      ,-86      ,23712     ,1      ,39;-85
39      ,-83      ,68        ,1      ,39;-85
38      ,-85      ,696       ,1      ,39;-85
39      ,-84      ,10497     ,1      ,39;-85
37      ,-85      ,113       ,1      ,39;-85
38      ,-83      ,-999      ,1      ,39;-85
39      ,-85      ,188       ,1      ,39;-85
40      ,-85      ,2547      ,1      ,39;-85
38      ,-87      ,193       ,1      ,39;-85
39      ,-84      ,2767      ,1      ,39;-85
39      ,-85      ,1327      ,1      ,39;-85
37      ,-84      ,420       ,1      ,39;-85
38      ,-85      ,-999      ,1      ,39;-85
38      ,-87      ,-999      ,1      ,39;-85
37      ,-85      ,-999      ,1      ,39;-85
38      ,-83      ,-999      ,1      ,39;-85
39      ,-84      ,2133      ,1      ,39;-85
40      ,-86      ,3011      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
40      ,-85      ,5965      ,1      ,39;-85
38      ,-85      ,8082      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-87      ,-999      ,1      ,39;-85
38      ,-86      ,-999      ,1      ,39;-85
38      ,-86      ,693       ,1      ,39;-85
39      ,-84      ,3234      ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
39      ,-83      ,3487      ,1      ,39;-85
40      ,-82      ,7724      ,1      ,39;-85
38      ,-85      ,865       ,1      ,39;-85
39      ,-82      ,-999      ,1      ,39;-85
38      ,-87      ,207       ,1      ,39;-85
39      ,-84      ,12442     ,1      ,39;-85
39      ,-84      ,6943      ,1      ,39;-85
39      ,-84      ,5884      ,1      ,39;-85
39      ,-85      ,250       ,1      ,39;-85
38      ,-83      ,264       ,1      ,39;-85
37      ,-86      ,413       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,546       ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
38      ,-85      ,2876      ,1      ,39;-85
39      ,-84      ,3035      ,1      ,39;-85
39      ,-82      ,527       ,1      ,39;-85
39      ,-86      ,-999      ,1      ,39;-85
38      ,-85      ,2385      ,1      ,39;-85
38      ,-85      ,650       ,1      ,39;-85
38      ,-85      ,44953     ,1      ,39;-85
39      ,-82      ,1032      ,1      ,39;-85
39      ,-83      ,6605      ,1      ,39;-85
39      ,-84      ,975       ,1      ,39;-85
39      ,-84      ,11223     ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
40      ,-85      ,9405      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
39      ,-85      ,2055      ,1      ,39;-85
39      ,-87      ,1252      ,1      ,39;-85
39      ,-84      ,2251      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-82      ,-999      ,1      ,39;-85
39      ,-87      ,-999      ,1      ,39;-85
38      ,-84      ,642       ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
38      ,-87      ,18423     ,1      ,39;-85
39      ,-84      ,3403      ,1      ,39;-85
38      ,-85      ,776       ,1      ,39;-85
39      ,-83      ,1993      ,1      ,39;-85
38      ,-85      ,912       ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
37      ,-85      ,129       ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-85      ,162       ,1      ,39;-85
39      ,-84      ,1509      ,1      ,39;-85
39      ,-87      ,402       ,1      ,39;-85
39      ,-84      ,3148      ,1      ,39;-85
39      ,-82      ,237       ,1      ,39;-85
40      ,-84      ,526       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,6788      ,1      ,39;-85
38      ,-82      ,-999      ,1      ,39;-85
39      ,-84      ,661       ,1      ,39;-85
38      ,-86      ,585       ,1      ,39;-85
39      ,-84      ,2552      ,1      ,39;-85
38      ,-85      ,178       ,1      ,39;-85
39      ,-84      ,676       ,1      ,39;-85
38      ,-85      ,11967     ,1      ,39;-85
38      ,-87      ,608       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,745       ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
38      ,-85      ,7585      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
38      ,-84      ,6604      ,1      ,39;-85
37      ,-83      ,2715      ,1      ,39;-85
38      ,-83      ,-999      ,1      ,39;-85
39      ,-84      ,474       ,1      ,39;-85
39      ,-84      ,16325     ,1      ,39;-85
37      ,-86      ,945       ,1      ,39;-85
37      ,-85      ,-999      ,1      ,39;-85
40      ,-83      ,104       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-85      ,565       ,1      ,39;-85
40      ,-84      ,-999      ,1      ,39;-85
40      ,-85      ,5145      ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,5955      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-85      ,-999      ,1      ,39;-85
38      ,-84      ,238       ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
38      ,-87      ,476       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-87      ,6246      ,1      ,39;-85
38      ,-85      ,1446      ,1      ,39;-85
40      ,-84      ,21229     ,1      ,39;-85
38      ,-85      ,318       ,1      ,39;-85
39      ,-85      ,149       ,1      ,39;-85
39      ,-83      ,-999      ,1      ,39;-85
37      ,-87      ,-999      ,1      ,39;-85
39      ,-84      ,3801      ,1      ,39;-85
37      ,-86      ,1670      ,1      ,39;-85
39      ,-83      ,222       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-84      ,299       ,1      ,39;-85
39      ,-84      ,2155      ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
40      ,-84      ,4427      ,1      ,39;-85
39      ,-86      ,523       ,1      ,39;-85
39      ,-84      ,392       ,1      ,39;-85
39      ,-86      ,-999      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,5042      ,1      ,39;-85
39      ,-84      ,751       ,1      ,39;-85
37      ,-84      ,31364     ,1      ,39;-85
39      ,-86      ,1063      ,1      ,39;-85
39      ,-86      ,-999      ,1      ,39;-85
38      ,-86      ,114       ,1      ,39;-85
38      ,-87      ,643       ,1      ,39;-85
39      ,-85      ,927       ,1      ,39;-85
39      ,-82      ,1106      ,1      ,39;-85
39      ,-84      ,5929      ,1      ,39;-85
39      ,-85      ,153       ,1      ,39;-85
37      ,-85      ,28531     ,1      ,39;-85
38      ,-85      ,-999      ,1      ,39;-85
38      ,-86      ,3122      ,1      ,39;-85
40      ,-84      ,179       ,1      ,39;-85
40      ,-85      ,2954      ,1      ,39;-85
39      ,-85      ,4253      ,1      ,39;-85
37      ,-85      ,-999      ,1      ,39;-85
38      ,-85      ,-999      ,1      ,39;-85
37      ,-87      ,1014      ,1      ,39;-85
39      ,-86      ,14160     ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,136       ,1      ,39;-85
39      ,-86      ,-999      ,1      ,39;-85
39      ,-85      ,-999      ,1      ,39;-85
40      ,-84      ,157       ,1      ,39;-85
39      ,-86      ,11812     ,1      ,39;-85
38      ,-86      ,1401      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-83      ,-999      ,1      ,39;-85
38      ,-86      ,-999      ,1      ,39;-85
38      ,-87      ,154       ,1      ,39;-85
39      ,-87      ,228       ,1      ,39;-85
39      ,-84      ,375       ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,288       ,1      ,39;-85
39      ,-83      ,1064      ,1      ,39;-85
37      ,-84      ,3487      ,1      ,39;-85
37      ,-86      ,2343      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
39      ,-87      ,1118      ,1      ,39;-85
38      ,-85      ,106       ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
39      ,-86      ,-999      ,1      ,39;-85
37      ,-86      ,-999      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-84      ,343       ,1      ,39;-85
39      ,-84      ,11869     ,1      ,39;-85
39      ,-83      ,322       ,1      ,39;-85
37      ,-85      ,282       ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
39      ,-84      ,56163     ,1      ,39;-85
38      ,-85      ,976       ,1      ,39;-85
39      ,-83      ,1170      ,1      ,39;-85
38      ,-86      ,1807      ,1      ,39;-85
38      ,-85      ,695       ,1      ,39;-85
39      ,-84      ,1699      ,1      ,39;-85
40      ,-83      ,41751     ,1      ,39;-85
37      ,-87      ,2270      ,1      ,39;-85
37      ,-85      ,838       ,1      ,39;-85
39      ,-84      ,3585      ,1      ,39;-85
40      ,-83      ,-999      ,1      ,39;-85
39      ,-82      ,560       ,1      ,39;-85
39      ,-82      ,737       ,1      ,39;-85
38      ,-85      ,1324      ,1      ,39;-85
37      ,-84      ,-999      ,1      ,39;-85
39      ,-85      ,6520      ,1      ,39;-85
38      ,-84      ,10505     ,1      ,39;-85
38      ,-85      ,444       ,1      ,39;-85
39      ,-84      ,4368      ,1      ,39;-85
39      ,-84      ,-999      ,1      ,39;-85
38      ,-87      ,478       ,1      ,39;-85
39      ,-85      ,-999      ,1      ,39;-85
38      ,-85      ,1230      ,1      ,39;-85
40      ,-84      ,290       ,1      ,39;-85
38      ,-84      ,-999      ,1      ,39;-85
39      ,-85      ,-999      ,1      ,39;-85
38      ,-87      ,249       ,1      ,39;-85
